Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
St. Kitts and Nevis,KNA,146.2714286,145.6171429,144.38,142.6685714,140.6028571,138.1571429,135.38,132.5685714,130.0971429,128.2342857,127.1142857,126.6514286,126.6114286,126.6485714,126.5085714,126.12,125.56,124.8685714,124.1428571,166.1730769,165.3,164.4653846,163.6115385,162.6692308,161.6038462,160.3730769,159.05,157.8653846,157.1307692,157.05,157.7269231,159.0769231,160.9076923,162.9346154,164.9538462,166.8884615,168.7884615,170.7346154,172.8384615,175.1692308,177.7538462,180.5192308,183.3884615,186.2461538,188.9961538,191.6076923,194.0961538,196.5115385,198.9115385,201.3538462,203.8384615,206.3461538,208.85,211.3230769,213.7384615
"Korea, Rep.",KOR,267.112513,274.8603566,282.6222994,290.111497,297.5811113,305.1583143,312.3676446,319.7004147,327.0191375,334.2403794,340.8947128,347.3502592,353.5470558,359.6544267,365.7549762,371.6413332,377.4807692,383.2592266,389.1171055,395.2288513,401.4435828,407.6959569,413.7508086,418.8882024,423.0328012,427.261808,431.4917064,435.7375803,440.0688161,444.4254924,448.8461953,453.5347502,458.1653328,462.7984657,467.4786544,471.9539809,476.4003732,479.8517831,483.2746942,487.3326871,489.5323754,492.0154871,494.4143698,496.1724334,497.0374497,499.2975434,501.4202641,504.469731,506.5091452,508.180253,511.9761391,513.656302,515.2532062,517.3491782,519.3302793
Kosovo,KSV,88.7296776,91.30155231,93.87342702,96.44530174,99.01717645,101.5890512,104.2527785,106.8246533,109.396528,111.9684027,114.5402774,117.3877101,120.1432902,122.9907229,125.7463029,128.5937356,131.3493157,134.1048957,136.9523285,139.7079085,142.5553412,145.3109213,148.2502067,151.2813447,154.4961881,157.7110315,161.0177276,164.508129,167.814825,171.0296684,174.3363645,177.4593552,180.4904932,183.4297786,186.369064,189.1246441,191.6046661,180.5823459,161.8444016,156.1495361,156.2555341,156.3617158,156.4678975,156.5740792,156.6804446,157.9439699,159.2177827,160.5017911,161.7960871,163.1009461,164.5041793,165.8124369,166.9988978,166.5078534,165.0731147
Kuwait,KWT,16.53417508,18.80813692,21.417789,24.20684624,27.05796857,29.93945006,32.87491582,35.8681257,38.93804714,42.09786756,45.33670034,48.63900112,52.00993266,55.45830527,58.98916947,62.59612795,66.27042649,70.01105499,73.81750842,77.68473625,81.50297419,85.23316498,89.01262626,93.03703704,97.38047138,102.3120651,107.6290685,112.3818743,115.2886083,115.5349046,112.6324355,,,,91.86481481,91.91391695,94.62716049,99.11599327,103.9928171,108.2755331,111.6735129,114.602413,117.6202581,121.5681257,127.0260382,134.0907969,142.4574074,151.812009,161.6859147,171.6875982,181.7722222,191.895679,201.6660494,210.6128507,218.4127385
Latin America & Caribbean (excluding high income),LAC,11.67980058,12.03328541,12.39690001,12.7669982,13.14091256,13.51766812,13.89774603,14.28198303,14.67189055,15.06850597,15.47175729,15.88105677,16.29607223,16.71630033,17.14117623,17.57085307,18.00466463,18.44268848,18.88496771,19.33135104,19.78131983,20.23485998,20.69074891,21.14764111,21.60427582,22.06030247,22.51530157,22.96896851,23.42233305,23.87418163,24.32418606,24.77215472,25.21873814,25.66492182,26.11123151,26.55863593,27.00540014,27.49745519,27.93690594,28.36894866,28.79281826,29.21058894,29.62086268,30.02816893,30.43441168,30.84014108,31.24450936,31.64690736,32.04622566,32.44158558,32.83275107,33.2196809,33.60198866,33.97920945,34.35097404
Lao PDR,LAO,9.398990468,9.618561525,9.844358752,10.07687175,10.31656412,10.56120884,10.81062825,11.0695104,11.3442201,11.63788995,11.95681976,12.2962175,12.63495667,12.94429809,13.20564991,13.40961872,13.5679896,13.7094714,13.87465338,14.09315858,14.3742201,14.71019497,15.09311958,15.50853553,15.94516898,16.4004766,16.87636915,17.37054159,17.88100087,18.40484835,18.94085355,19.48427643,20.02463172,20.54889515,21.04754766,21.5177773,21.9612565,22.3789948,22.77386049,23.14938908,23.50390381,23.84029463,24.17245667,24.51860485,24.8917331,25.2982539,25.73498267,26.19340988,26.66010832,27.12540728,27.58626083,28.04614385,28.50946707,28.98310225,29.47150347
Lebanon,LBN,182.2683284,188.1990225,194.0353861,199.5319648,204.5311828,208.8602151,212.5953079,216.1256109,220.0008798,224.5750733,230.0653959,236.2407625,242.4658847,247.8497556,251.7783969,253.9943304,254.7628543,254.6309873,254.4059629,254.6719453,255.6943304,257.3099707,259.1686217,260.7261975,261.6415445,261.7096774,261.2103617,260.8595308,261.643695,264.2247312,269.0589443,275.8424242,283.5642229,290.7768328,296.5206256,300.1929619,302.3151515,304.3949169,308.5690127,316.2639296,328.4335288,344.3638319,361.8244379,377.641349,389.7228739,396.5826979,399.3573803,401.6998045,408.772434,423.9644184,448.8463343,481.3545455,516.8123167,548.5919844,571.9201369
Liberia,LBR,11.88637874,12.14978198,12.42304817,12.70861711,13.0083887,13.32333887,13.6536441,13.99966777,14.36155523,14.739701,15.13407392,15.54563953,15.97676495,16.43048173,16.90880399,17.40049834,17.90192068,18.43023256,19.00916736,19.64834925,20.36747301,21.14124792,21.88042982,22.46506437,22.81397425,22.91182517,22.80112126,22.53349252,22.18664867,21.83219477,21.44995847,21.06179402,20.8300353,20.96291528,21.5938642,22.81770141,24.55658223,26.55819145,28.46506437,30.02458472,31.13340947,31.87991071,32.43585963,33.06315407,33.94711379,35.14123754,36.56911337,38.13104236,39.67502076,41.09208887,42.35438123,43.50243978,44.57736711,45.64528654,46.75496262
Libya,LBY,0.843320413,0.873066824,0.904845016,0.939048842,0.975968151,1.015651818,1.058038465,1.103161053,1.151029246,1.201600418,1.254944474,1.310949453,1.369165236,1.42899451,1.490008752,1.551753867,1.614273049,1.678209646,1.74451277,1.813714948,1.886038396,1.960784069,2.036431681,2.110928993,2.182749469,2.251362856,2.317019221,2.37995783,2.440721439,2.49975505,2.557037635,2.612507246,2.666568535,2.719738113,2.772430294,2.824824102,2.87697921,2.929040545,2.981128022,3.033329166,3.085069393,3.136240722,3.187859327,3.241315344,3.297193016,3.357212112,3.420095025,3.479899292,3.528581334,3.560985826,3.574031849,3.571048683,3.561150642,3.557170624,3.568226923
St. Lucia,LCA,149.0377049,150.9606557,153.1098361,155.4311475,157.8737705,160.4540984,163.157377,165.8704918,168.4377049,170.757377,172.7688525,174.5213115,176.1655738,177.9245902,179.9508197,182.3131148,184.9606557,187.7885246,190.642623,193.4163934,196.0540984,198.6065574,201.2098361,204.0459016,207.2393443,210.852459,214.8065574,218.904918,222.8754098,226.5245902,229.7688525,232.6786885,235.3967213,238.1344262,241.0491803,244.2,247.5311475,250.9278689,254.2180328,257.2934426,260.0819672,262.652459,265.1918033,267.9704918,271.1590164,274.8459016,278.9278689,283.1622951,287.2065574,290.8147541,293.8983607,296.5409836,298.8606557,301.057377,303.2770492
Latin America & Caribbean,LCN,11.29833824,11.61814814,11.94638439,12.27956371,12.61522165,12.95252627,13.29188626,13.63458549,13.98267515,14.33754219,14.69939971,15.06722489,15.44056487,15.81809092,16.1986539,16.58228692,16.96848624,17.35818908,17.75165524,18.14945492,18.55099744,18.9564182,19.36434228,19.77368218,20.18293519,20.5919882,21.0004437,21.40792477,21.8152756,22.22158698,22.62614057,23.02889756,23.43061655,23.8315605,24.23179822,24.63241817,25.03130998,25.46439281,25.85514948,26.23926784,26.61663898,26.98897876,27.35526626,27.71901505,28.08163744,28.4432707,28.80346093,29.16213161,29.51851821,29.87208386,30.22157722,30.56802643,30.91106597,31.2489645,31.58194232
Least developed countries: UN classification,LDC,12.1684913,12.45714125,12.75721072,13.07132619,13.40099694,13.74779825,14.11022423,14.48300137,14.85888388,15.23298793,15.60327665,15.97220191,16.34491498,16.72922472,17.13038868,17.55013027,17.98773318,18.44194404,18.91033964,19.39139302,19.88532153,20.39377589,20.91835021,21.46113372,22.02382584,22.60611729,23.2080597,23.83200482,24.48088021,25.15623606,25.85989338,26.58988713,27.47620582,28.2491902,29.01620886,29.78354144,30.55350209,31.33161811,32.12620074,32.94255232,33.7843006,34.64866201,35.53120309,36.42857134,37.32960215,38.23623146,39.15165327,40.08193872,41.03413238,42.01288645,43.0239505,44.06260031,45.1267146,46.21223247,47.31617226
Low income,LIC,11.72139685,11.97904663,12.24564759,12.5254063,12.82125651,13.13402952,13.46245593,13.8047886,14.15837346,14.52113779,14.89267863,15.27318554,15.66187087,16.05840939,16.46179222,16.8721032,17.29009551,17.71473355,18.14467544,18.57963302,19.01924595,19.46586969,19.92533991,20.4053415,20.91171074,21.44611921,22.00805606,22.59832319,23.21710002,23.86403616,24.54102482,25.24732566,26.1727353,26.92217198,27.68036801,28.44463261,29.21769035,30.00579946,30.81808056,31.66037107,32.53681229,33.44489966,34.38206809,35.34403196,36.32794168,37.33277771,38.36046929,39.41454786,40.49992807,41.61769587,42.7726656,43.96252571,45.18295401,46.42891602,47.69658848
Liechtenstein,LIE,105.5875,108.1125,110.7625,113.5625,116.54375,119.725,123.06875,126.46875,129.78125,132.9125,135.7875,138.45625,141.0125,143.65,146.46875,149.5375,152.775,156.01875,159.04375,161.68125,163.88125,165.7125,167.3,168.80625,170.36875,172.01875,173.74375,175.56875,177.53125,179.65625,181.94375,184.39375,187.00625,189.78125,192.70625,195.79375,199.0125,202.23125,205.26875,208.0125,210.39375,212.46875,214.3125,216.05625,217.825,219.63125,221.44375,223.25625,225.025,226.725,228.35625,229.94375,231.5,233.0375,234.56875
Sri Lanka,LKA,162.1431989,166.5284644,168.7450167,173.8638176,178.0258332,182.4110987,186.6209536,191.229469,195.3755382,199.5535002,202.3600702,205.086908,208.7545846,211.8322437,215.2128847,218.7370435,222.324988,226.2797002,230.7765907,235.1618562,236.7564982,240.7271568,244.6021368,248.4930633,252.4477755,256.4662733,260.5485568,264.5989475,268.5536597,272.3329613,275.968745,279.4450646,282.6981343,285.6322756,288.2155956,290.3843087,292.1862542,293.812789,295.519056,297.4804656,299.7448573,302.0092489,304.3055334,306.6018179,308.9299952,311.274119,313.6341891,316.0102057,318.4021687,320.8100781,323.233934,325.6896827,328.1613778,331.2230904,334.3326423
Lower middle income,LMC,44.44260766,45.45977645,46.50339447,47.58574893,48.69401585,49.83171419,50.99817016,52.19546536,53.42196855,54.67964906,55.96477104,57.28290436,58.63892826,60.03069397,61.46215491,62.93267888,64.44115276,65.99227945,67.59084645,69.23676762,70.92087459,72.65092634,74.41979626,76.21785633,78.04360904,79.89599056,81.7676104,83.65119703,85.54074419,87.51143305,89.391307,91.27837149,93.15406467,95.05285003,96.91768247,98.78469867,100.6529667,102.5123996,104.362047,106.2848924,108.1380676,109.9906685,111.8485322,113.7172713,115.5786463,117.44306,119.3147047,121.1949165,123.0813464,124.9869571,126.8971648,128.7972273,130.706332,132.6298265,134.5681125
Low & middle income,LMY,24.81110564,25.27337916,25.86624389,26.46600845,27.08413266,27.74298927,28.40197954,29.08012288,29.78507552,30.50788238,31.24794715,31.98048198,32.71213909,33.43904252,34.15250845,34.86021319,35.56237022,36.27653981,37.00686632,37.74704525,38.50512213,39.29977924,40.1065859,40.91459228,41.74159346,42.59553619,43.4739593,44.36042483,45.24220031,46.12937183,46.9804637,47.81462541,48.69362168,49.52168056,50.34255368,51.16162879,51.981818,52.81180318,53.61201658,54.42212901,55.20902173,55.98710475,56.76617094,57.54770221,58.33123357,59.11709181,59.89942983,60.69118252,61.49682729,62.31039372,63.13622312,63.97246041,64.81929409,65.67407048,66.53153196
Lesotho,LSO,28.53270751,29.04841897,29.58965744,30.15391963,30.73949275,31.3483531,31.98194993,32.63731884,33.31054018,34,34.70105402,35.41768775,36.16709486,36.97246377,37.84881423,38.80023057,39.81673254,40.88138999,41.97022398,43.06333992,44.15988142,45.25836627,46.33787879,47.37312253,48.3483531,49.24575099,50.07391304,50.87549407,51.71067194,52.61969697,53.6198946,54.68906456,55.77928195,56.82206851,57.76758893,58.6034585,59.34436759,60.00105402,60.59390646,61.1404809,61.64324769,62.10434783,62.54209486,62.97898551,63.43359684,63.91123188,64.41554677,64.96027668,65.56037549,66.22483531,66.96146245,67.76452569,68.6120224,69.47289196,70.32351779
Late-demographic dividend,LTE,24.72639639,25.0513154,25.62730088,26.19772725,26.78293229,27.4299829,28.05779716,28.70425209,29.38423632,30.07750042,30.78567934,31.4613301,32.11436288,32.73521117,33.30597052,33.84242374,34.34389995,34.84432139,35.34942989,35.84466172,36.34533242,36.89495389,37.44314092,37.97105376,38.51921142,39.10423482,39.72205117,40.34192674,40.94364026,41.5103787,42.03764798,42.47568649,42.93579756,43.39114937,43.87128893,44.30257197,44.72956921,45.1414375,45.52382688,45.90223654,46.24509067,46.56863678,46.88590808,47.19899107,47.51140687,47.81971634,48.11338417,48.40925194,48.71108007,49.00137636,49.29621055,49.59817802,49.90247207,50.20799565,50.50820241
Lithuania,LTU,45.04706445,45.68203574,46.25,46.8283344,47.40666879,47.99058711,48.57051691,49.12013401,49.57436184,50.0907626,50.71858647,51.27029355,51.76193363,52.2318762,52.67472878,53.10567964,53.52641991,53.9169432,54.20934907,54.45440332,54.76941608,55.15601468,55.60293555,56.06581047,56.54982451,57.09818124,57.69570836,58.31284301,58.77879706,58.99550096,59.09594767,59.03181238,58.75260051,58.34626675,57.89888322,57.46032227,57.03792278,56.62621251,56.22587747,55.83178047,55.373612,54.93087109,54.48648692,53.87803127,53.00778558,52.1682993,51.55223357,51.02881532,50.46535301,49.4181412,48.31533012,47.67165013,47.19088951,46.78686877,46.43317112
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.4555985,170.472973,172.2683398,174.3745174,176.8706564,179.5976834,182.4853282,185.3254826,188.6679537,192.1942085,195.734749,200.1339768,204.9984556,209.7915058,214.7949807,219.9521236
Latvia,LVA,34.6112451,35.07598559,35.54760756,36.02519455,36.4319088,36.71002958,36.9994855,37.3596212,37.67401441,37.93112097,38.20806804,38.51813621,38.84203164,39.18557464,39.49016014,39.72906618,39.95551161,40.16208438,40.29122452,40.38364203,40.50776577,40.69522156,40.93528523,41.19311531,41.46364718,41.80159496,42.23073831,42.66245418,42.87984758,42.81868609,42.61658306,42.0338607,41.21310052,40.52900508,39.95523828,39.50771754,39.11587562,38.74877806,38.43465818,38.06595279,37.57749695,37.14343366,36.78620812,36.38693807,35.9958679,35.66719725,35.37727507,35.00742813,34.44305243,33.70107648,33.1142926,32.71661306,32.36287184,32.05952726,31.81283164
"Macao SAR, China",MAC,8756.75,9051.25,9435.15,9876.15,10345.5,10843.65,11362.9,11856.45,12265.5,12549.85,12694.05,12714.1,12642.25,12527.5,12410.65,12295.75,12186.45,12122.9,12153.65,12311.8,12612.9,13046.05,13583.7,14183.6,14811.1,15461.3,16132.75,16797.6,17423.35,17986.75,18474.2,18889.95,19252.05,19589.15,19922.95,20261.55,20601.55,20940.5,21272.4,21595.35,16849.53846,16451.03704,16694.59259,16377.82143,16719.60714,16773.70629,16884.31507,17372.39726,17674.74576,18000.87542,18283.67893,18654.28094,18747.72277,19073.06931,19392.93729
St. Martin (French part),MAF,81.85661765,83.93382353,85.58823529,87.27941176,88.98897059,90.73529412,92.51838235,94.87132353,97.48161765,100.1838235,102.9595588,105.8088235,108.7316176,111.7279412,115.6433824,120.0367647,124.5955882,129.3198529,134.2463235,139.3382353,144.6323529,159.375,193.8786765,235.1102941,282.9411765,337.0772059,397.5735294,457.2242647,508.75,552.1323529,584.9448529,604.6323529,610.9926471,608.4191176,601.3235294,590.1102941,575.4411765,558.0514706,538.6948529,521.7647059,510.6985294,504.5955882,502.9963235,505.7720588,512.9779412,522.3161765,531.3419118,540,548.1617647,555.7904412,562.7757353,569.0992647,574.7058824,579.5955882,583.7132353
Morocco,MAR,28.48286732,29.3517117,30.22027378,31.07941928,31.92280773,32.74874983,33.55940539,34.35760407,35.14808442,35.93583367,36.72077116,37.50621723,38.30831952,39.13646874,40.00585705,40.91948465,41.87493166,42.87130181,43.90565091,44.974013,46.07743446,47.21184629,48.36151916,49.50597356,50.62991934,51.72469415,52.79145194,53.83672418,54.87195608,55.90438718,56.93519606,57.95752857,58.96110016,59.93201882,60.86015909,61.7452207,62.59021734,63.39300695,64.15185525,64.86792068,65.54107775,66.17878333,66.7996527,67.42798342,68.08308089,68.76861752,69.48537307,70.24544925,71.06197177,71.94205467,72.89259243,73.90587049,74.95560385,76.00538427,77.02780865
Monaco,MCO,11406,11521,11584.5,11618.5,11641.5,11652,11648.5,11648,11674,11742,11861,12026,12220,12417.5,12600.5,12760.5,12904.5,13043,13195.5,13373,13582.5,13814.5,14049,14257,14418,14524,14584.5,14619,14656.5,14719,14813,14932,15069,15211.5,15350,15485.5,15621,15758.5,15897.5,16040.5,16182,16324,16480,16669.5,16904,17192,17523,17865.5,18175.5,18422.5,18594.5,18702,18764,18811.5,18865.5
Moldova,MDA,90.74441774,92.79966559,94.78524402,96.63148361,98.40805378,100.0801198,101.6476818,103.1107395,104.5737973,106.0368551,107.5695823,109.0674748,110.5653673,111.9935904,113.2476399,114.3971854,115.3725572,116.3130944,117.2536315,118.2986728,119.4482182,120.667433,121.9214826,123.1755321,124.3599122,125.4746229,126.5544989,127.4950361,128.2265649,128.7490856,129.0277633,129.0974327,128.5649772,128.2621538,127.7539889,127.4984531,127.0719477,127.0648068,126.9095939,126.7399798,126.4568722,126.1643626,125.8534155,125.4986593,125.1501027,124.802764,124.513872,124.2770912,124.1203049,124.1693101,124.0975355,124.0380179,123.9184455,123.8429153,123.764669
Madagascar,MDG,8.982393301,9.204309248,9.434592633,9.673283007,9.920588438,10.17653128,10.4417065,10.71758435,11.00604258,11.30842418,11.62491316,11.95512433,12.29905252,12.65651718,13.02706091,13.41204732,13.81089693,14.21897376,14.6300478,15.0402655,15.44776628,15.85564708,16.27118169,16.70451216,17.16324414,17.65032156,18.16468515,18.70508821,19.2687485,19.85380541,20.45992881,21.08865942,21.74203666,22.42279809,23.13258933,23.87221171,24.64016061,25.4328937,26.24551536,27.07433882,27.9185731,28.77880971,29.65449496,30.54539155,31.45165251,32.37288751,33.30988582,34.26556729,35.24384565,36.24777659,37.26203732,38.31885802,39.40281368,40.51514782,41.65587831
Maldives,MDV,307.7566667,316.3633333,325.1866667,333.9233333,342.41,350.4833333,358.2933333,366.3366667,375.3033333,385.6766667,397.7166667,411.24,425.7233333,440.4066667,454.78,468.6066667,482.15,495.99,510.95,527.6066667,546.1133333,566.2033333,587.5266667,609.5466667,631.8366667,654.2766667,676.8633333,699.44,721.8433333,726.6666667,756.6666667,780,806.6666667,816.6666667,850,873.3333333,880,903.3333333,933.3333333,953.3333333,973.3333333,990,1013.333333,1040,1070,1110,1163.333333,1206.666667,1200,1223.333333,1256.666667,1283.333333,1310,1336.666667,1363.876667
Middle East & North Africa,MEA,9.647879459,9.915669868,10.19039546,10.47498959,10.76775882,11.06813823,11.38252725,11.69974757,12.02426859,12.35588176,12.69099224,13.03194719,13.38920373,13.76109578,14.15322273,14.56778415,15.00499012,15.46702205,15.95814203,16.47742664,17.02402844,17.59671089,18.18986564,18.79110396,19.40934529,20.03480238,20.6612191,21.28180521,21.88106535,22.6479671,23.23036802,23.60934866,24.14109152,24.67777645,25.35659743,25.88844983,26.42554442,26.96122246,27.50065026,28.03925019,28.57676192,29.11460019,29.66367539,30.23764191,30.84567787,31.49151017,32.17056854,32.87375191,33.5960009,34.30194129,35.00120674,35.69170961,36.37693231,37.05954964,37.74158973
Mexico,MEX,20.26498881,20.91082075,21.57456725,22.2558538,22.9548296,23.66879755,24.39854574,25.15167931,25.93848967,26.76501916,27.63422259,28.539893,29.46750739,30.39712698,31.31376784,32.21280743,33.09637285,33.96466627,34.8200998,35.66499859,36.49823349,37.31988734,38.13543404,38.95224157,39.77604517,40.60775277,41.44708815,42.29694848,43.16039147,44.03889195,44.93284704,45.83967849,46.75382443,47.66771985,48.57478124,49.47746084,50.37466241,51.25250084,52.09319684,52.88643741,53.62255356,54.31122045,54.98516834,55.68961239,56.45613622,57.29718203,58.20076339,59.14391883,60.09188096,61.01882353,61.9178842,62.79532035,63.65395663,64.50054425,65.33975874
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.3388889,274.3444444,278.0666667,280.9833333,283.4444444,285.5388889,287.2055556,288.4555556,289.3111111,289.7833333,289.9111111,289.7833333,289.5277778,289.3,289.2111111,289.3333333,289.6444444,290.1166667,290.6722222,291.2666667,291.8944444,292.5722222,293.2555556,293.8777778,294.4055556
Middle income,MIC,27.05600341,27.55337011,28.20218939,28.85683526,29.53022977,30.24844006,30.96412235,31.69985755,32.46507011,33.24962461,34.05289159,34.84579955,35.63627926,36.41975372,37.18630306,37.94501319,38.69590193,39.45972359,40.24156337,41.03408503,41.84677563,42.70111736,43.56748911,44.43174538,45.31373207,46.22247206,47.15516974,48.09243064,49.01935561,49.94772587,50.82860428,51.68468301,52.52696679,53.3689824,54.20067232,55.02909831,55.85727743,56.69567184,57.49349305,58.29929415,59.07097657,59.82704812,60.57920897,61.33007717,62.079472,62.82819169,63.56874514,64.31585869,65.07396194,65.83588957,66.60570099,67.38170092,68.16488543,68.95301257,69.74058332
"Macedonia, FYR",MKD,59.28639402,60.05131734,60.85116005,61.70440425,62.62029099,63.61765631,64.68517499,65.764884,66.777035,67.66802989,68.40444357,69.01116791,69.56335037,70.16889501,70.90086512,71.78741644,72.79071962,73.83747542,74.82178529,75.66629965,76.34467165,76.87731026,77.29012977,77.62756587,77.92103814,78.19115218,78.4257963,78.58714117,78.62123476,78.49889894,78.19339363,77.74412112,77.26795124,76.92351553,76.82044829,77.00758946,77.44180102,78.02760519,78.62217853,79.12115611,79.49606764,79.77609123,79.98324813,80.15902477,80.33401494,80.50845458,81.30903686,81.46119699,81.63838224,81.77807296,81.9146709,82.04877082,82.17854877,82.30075337,82.4128866
Mali,MLI,4.361834632,4.410271351,4.459642351,4.510566387,4.563621239,4.61883723,4.676483171,4.737650694,4.803687131,4.875505454,4.953762939,5.038116195,5.127227727,5.219147018,5.312513625,5.406385071,5.501229317,5.598742819,5.701389947,5.810672928,5.928484089,6.053703931,6.181313566,6.304376368,6.418583171,6.521435186,6.616328605,6.712056319,6.820844295,6.951437891,7.107566035,7.28668568,7.483628779,7.6902843,7.90093592,8.114346946,8.333128447,8.559996394,8.799073915,9.053447414,9.323215237,9.607534073,9.907364427,10.22370041,10.55686737,10.90808972,11.27629795,11.65671166,12.04284988,12.43026578,12.81695064,13.20477385,13.59796179,14.00275531,14.42373237
Malta,MLT,1016.40625,1012.1875,1007.96875,1003.90625,996.25,985,973.59375,962.1875,950.9375,945.78125,945.9375,945.15625,944.375,943.7375,950.69375,955.54375,959.28125,969.31875,979.19375,989.515625,996.81875,1018.43125,1032.8875,1033.103125,1051.4125,1069.128125,1076.515625,1085.390625,1096.00625,1106.78125,1117.896875,1128.9375,1139.7,1149.815625,1157.603125,1164.646875,1172.6125,1179.7375,1185.5,1191.759375,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1310.796875,1323.04375,1335.5125,1347.915625
Myanmar,MMR,33.60405484,34.34631392,35.11228999,35.91388897,36.75924963,37.6516556,38.58734737,39.55878447,40.55489641,41.56753221,42.59364079,43.63510879,44.69456498,45.77658139,46.88410044,48.01436484,49.16408483,50.33469872,51.52834563,52.74458182,53.98278147,55.23595801,56.4892432,57.72344615,58.92343391,60.08682407,61.21334425,62.29331334,63.31614744,64.27656915,65.16514521,65.98870765,66.77833185,67.5767497,68.41345748,69.30086605,70.22675123,71.16563026,72.07963246,72.94089268,73.7455764,74.50186982,75.20879824,75.88189985,76.50407738,77.05871578,77.57806035,78.10994168,78.63114189,79.19207207,79.78908448,80.44682079,81.12915569,81.8232973,82.52764439
Middle East & North Africa (excluding high income),MNA,11.62919849,11.93962368,12.25945311,12.58967349,12.93083238,13.28388296,13.64811118,14.02055261,14.39720585,14.77577076,15.15422113,15.53739248,15.93057847,16.34052475,16.77273203,17.22807978,17.70676872,18.21191164,18.74675447,19.31301903,19.9110929,20.53834178,21.18990112,21.85449869,22.53986034,23.23746635,23.93845053,24.63555907,25.31084682,26.20407498,26.84860807,27.46989679,28.06362323,28.66605609,29.26516955,29.86411341,30.464934,31.05888476,31.64891488,32.22920348,32.8023152,33.37154515,33.94334277,34.52612049,35.12709255,35.74849194,36.38896199,37.04816795,37.73152268,38.41292386,39.10491305,39.80296942,40.51080711,41.22902835,41.9578757
Montenegro,MNE,36.51598513,37.36490706,38.17167286,38.79204461,39.13211896,39.13895911,38.86959108,38.47442379,38.16654275,38.09717472,38.32334572,38.79442379,39.42156134,40.0670632,40.63100372,41.08267658,41.45546468,41.78921933,42.14780669,42.5730855,43.08141264,43.64319703,44.20118959,44.67539033,45.01100372,45.18297398,45.21516729,45.16081784,45.09821561,45.08342007,45.13791822,45.24282528,45.36579926,45.45643123,45.4804461,45.42773234,45.31747212,45.17933086,45.05583643,44.97769517,45.15903346,45.34037175,45.52171004,45.60245353,45.66996283,45.7267658,45.78996283,45.87130112,45.96981413,46.05412639,46.10252788,46.14133829,46.18639405,46.23122677,46.27420074
Mongolia,MNG,0.632212467,0.650974536,0.670964108,0.691648214,0.712637426,0.733772754,0.755159762,0.776994773,0.799591261,0.82315778,0.847761915,0.873264631,0.899421329,0.925888282,0.952425397,0.978954788,1.005569144,1.032408146,1.059689359,1.087580782,1.115810783,1.144292464,1.173572311,1.204386699,1.237084503,1.272117588,1.308829398,1.345114447,1.378128943,1.405896779,1.427637169,1.444106439,1.456785705,1.467915626,1.479207755,1.49113713,1.503446278,1.516251706,1.529496769,1.543189835,1.55753817,1.572841088,1.589282036,1.607032236,1.626230722,1.646852391,1.668925565,1.692671027,1.718357836,1.746090914,1.775968743,1.807679781,1.840401401,1.873034192,1.904743943
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5630435,107.4543478,113.3043478,119.1673913,125.0391304,130.973913,136.823913,142.1173913,146.2413043,148.7695652,149.6021739,148.9108696,146.873913,143.7891304,139.9391304,135.2934783,129.9804348,124.6586957,120.1652174,117.0869565,115.726087,115.9,117.1065217,118.5673913,119.7173913
Mozambique,MOZ,9.719588494,9.918100664,10.12418678,10.33758234,10.55817289,10.78660826,11.0233335,11.26786414,11.51948295,11.77811999,12.04104377,12.30925634,12.59067118,12.89598794,13.23151657,13.59862662,13.9905758,14.39520715,14.79586714,15.17889443,15.55038022,15.91070983,16.23497419,16.49118111,16.66240494,16.72889824,16.71267835,16.6894949,16.76281314,17.00446476,17.44684885,18.06249777,18.7897416,19.53643913,20.23589232,20.86876192,21.45641547,22.02163839,22.60238816,23.22609425,23.89729774,24.6047903,25.34206872,26.09827183,26.86573412,27.64294616,28.43362878,29.24141891,30.07174013,30.92837687,31.81276355,32.72327374,33.65698517,34.60957298,35.57804497
Mauritania,MRT,0.856915688,0.882091782,0.908134278,0.935040264,0.962809741,0.991442709,1.020942078,1.05131076,1.082555545,1.114687106,1.147710294,1.181635782,1.216492675,1.25230911,1.289111284,1.326904046,1.365694188,1.405514699,1.446406326,1.488391384,1.531565926,1.57592898,1.621305909,1.667450277,1.714228194,1.761610556,1.809795285,1.859163675,1.91022606,1.963388959,2.018804696,2.076501407,2.13660716,2.19922868,2.264447463,2.332181042,2.402433298,2.475433201,2.551475696,2.630659746,2.713206559,2.798750364,2.886083244,2.973592704,3.060140681,3.14520423,3.229150092,3.312847579,3.397620064,3.484428059,3.573514117,3.664564859,3.757333851,3.851387407,3.946409236
